"BehaviorSpace results (NetLogo 6.0.4)"
"as4.nlogo"
"experiment"
"01/06/2019 22:49:18:086 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","antenna-range","alpha","sensing-range","start_msg_tick","total-nodes","flooding","[step]","msg_reached_goal","number_of_msg_send","number_of_received"
"1674","7","1.15","4.8","15","150","true","16","0","1","3"
"1675","7","1.15","4.8","15","150","true","17","0","2","10"
"1677","7","1.15","4.8","15","150","true","17","0","2","2"
"1678","7","1.15","4.8","15","150","true","16","0","1","2"
"1676","7","1.15","4.8","15","150","true","18","1","7","23"
"1679","7","1.15","4.8","15","150","true","17","0","2","8"
"1680","7","1.15","4.8","15","150","true","18","0","5","18"
"1681","7","1.15","4.8","15","150","true","15","1","1","7"
"1682","7","1.15","4.8","15","150","true","16","0","1","4"
"1683","7","1.15","4.8","15","150","true","21","0","8","28"
"1684","7","1.15","4.8","15","150","true","15","1","1","7"
"1685","7","1.15","4.8","15","150","true","16","0","1","5"
"1687","7","1.15","4.8","15","150","true","17","0","2","5"
"1688","7","1.15","4.8","15","150","true","17","0","3","12"
"1689","7","1.15","4.8","15","150","true","18","0","4","13"
"1690","7","1.15","4.8","15","150","true","20","0","10","39"
"1686","7","1.15","4.8","15","150","true","20","0","10","32"
"1691","7","1.15","4.8","15","150","true","16","0","1","7"
"1692","7","1.15","4.8","15","150","true","16","0","1","2"
"1694","7","1.15","4.8","15","150","true","16","0","1","3"
"1693","7","1.15","4.8","15","150","true","17","0","3","5"
"1695","7","1.15","4.8","15","150","true","16","0","1","5"
"1696","7","1.15","4.8","15","150","true","17","0","2","8"
"1697","7","1.15","4.8","15","150","true","18","0","4","12"
"1699","7","1.15","4.8","15","150","true","16","0","1","3"
"1698","7","1.15","4.8","15","150","true","17","0","2","6"
"1700","7","1.15","4.8","15","150","true","19","0","5","13"
"1701","7","1.15","5.1","15","150","true","16","0","1","0"
"1702","7","1.15","5.1","15","150","true","16","0","1","1"
"1705","7","1.15","5.1","15","150","true","16","0","1","4"
"1703","7","1.15","5.1","15","150","true","18","0","3","11"
"1704","7","1.15","5.1","15","150","true","19","0","5","16"
"1707","7","1.15","5.1","15","150","true","17","0","2","8"
"1706","7","1.15","5.1","15","150","true","21","0","7","22"
"1708","7","1.15","5.1","15","150","true","18","0","3","18"
"1709","7","1.15","5.1","15","150","true","19","0","4","16"
"1712","7","1.15","5.1","15","150","true","16","0","1","6"
"1713","7","1.15","5.1","15","150","true","15","1","1","6"
"1711","7","1.15","5.1","15","150","true","16","0","1","3"
"1710","7","1.15","5.1","15","150","true","16","0","1","5"
"1715","7","1.15","5.1","15","150","true","18","0","4","13"
"1714","7","1.15","5.1","15","150","true","21","0","6","22"
"1717","7","1.15","5.1","15","150","true","17","0","2","11"
"1718","7","1.15","5.1","15","150","true","16","0","1","4"
"1716","7","1.15","5.1","15","150","true","20","0","8","28"
"1719","7","1.15","5.1","15","150","true","17","0","2","9"
"1720","7","1.15","5.1","15","150","true","18","0","3","13"
"1721","7","1.15","5.1","15","150","true","16","1","2","7"
"1722","7","1.15","5.1","15","150","true","17","0","2","10"
"1725","7","1.15","5.1","15","150","true","18","0","3","11"
"1726","7","1.15","5.1","15","150","true","16","0","1","3"
"1724","7","1.15","5.1","15","150","true","17","0","2","13"
"1728","7","1.15","5.1","15","150","true","16","0","1","4"
"1727","7","1.15","5.1","15","150","true","20","0","5","23"
"1729","7","1.15","5.1","15","150","true","19","0","5","26"
"1723","7","1.15","5.1","15","150","true","17","0","2","17"
"1730","7","1.15","5.1","15","150","true","17","0","2","10"
"1731","7","1.15","5.1","15","150","true","16","0","1","7"
"1733","7","1.15","5.1","15","150","true","17","0","2","11"
"1734","7","1.15","5.1","15","150","true","17","0","4","19"
"1736","7","1.15","5.1","15","150","true","17","0","2","5"
"1732","7","1.15","5.1","15","150","true","21","0","8","24"
"1735","7","1.15","5.1","15","150","true","18","0","3","8"
"1737","7","1.15","5.1","15","150","true","16","0","1","3"
"1738","7","1.15","5.1","15","150","true","18","0","4","16"
"1739","7","1.15","5.1","15","150","true","16","0","1","3"
"1740","7","1.15","5.1","15","150","true","16","0","1","3"
"1742","7","1.15","5.1","15","150","true","17","0","2","7"
"1741","7","1.15","5.1","15","150","true","16","0","1","2"
"1743","7","1.15","5.1","15","150","true","16","0","1","5"
"1744","7","1.15","5.1","15","150","true","19","0","5","16"
"1746","7","1.15","5.1","15","150","true","17","0","3","14"
"1747","7","1.15","5.1","15","150","true","16","0","1","2"
"1745","7","1.15","5.1","15","150","true","17","0","2","10"
"1748","7","1.15","5.1","15","150","true","16","0","1","7"
"1750","7","1.15","5.1","15","150","true","17","0","2","6"
"1749","7","1.15","5.1","15","150","true","20","0","8","29"
"1751","7","1.15","5.1","15","150","true","17","0","2","9"
"1752","7","1.15","5.1","15","150","true","17","0","2","4"
"1753","7","1.15","5.1","15","150","true","17","0","2","4"
"1754","7","1.15","5.1","15","150","true","17","0","2","7"
"1756","7","1.15","5.1","15","150","true","16","0","1","2"
"1755","7","1.15","5.1","15","150","true","19","0","4","17"
"1757","7","1.15","5.1","15","150","true","18","0","3","12"
"1759","7","1.15","5.1","15","150","true","16","0","1","2"
"1758","7","1.15","5.1","15","150","true","17","0","2","7"
"1760","7","1.15","5.1","15","150","true","18","0","3","20"
"1762","7","1.15","5.1","15","150","true","17","0","2","3"
"1761","7","1.15","5.1","15","150","true","18","0","3","9"
"1763","7","1.15","5.1","15","150","true","16","0","1","0"
"1765","7","1.15","5.1","15","150","true","16","0","1","7"
"1764","7","1.15","5.1","15","150","true","17","0","2","4"
"1767","7","1.15","5.1","15","150","true","16","0","1","7"
"1768","7","1.15","5.1","15","150","true","17","0","3","12"
"1769","7","1.15","5.1","15","150","true","16","0","1","3"
"1766","7","1.15","5.1","15","150","true","18","0","4","13"
"1771","7","1.15","5.1","15","150","true","18","0","3","13"
"1770","7","1.15","5.1","15","150","true","17","0","2","8"
"1774","7","1.15","5.1","15","150","true","17","0","2","7"
"1772","7","1.15","5.1","15","150","true","18","0","3","16"
"1776","7","1.15","5.1","15","150","true","16","0","1","5"
"1773","7","1.15","5.1","15","150","true","19","0","7","28"
"1775","7","1.15","5.1","15","150","true","17","0","2","4"
"1777","7","1.15","5.1","15","150","true","18","0","3","12"
"1779","7","1.15","5.1","15","150","true","17","0","2","5"
"1778","7","1.15","5.1","15","150","true","21","0","6","21"
"1780","7","1.15","5.1","15","150","true","17","0","2","8"
"1782","7","1.15","5.1","15","150","true","17","0","3","16"
"1781","7","1.15","5.1","15","150","true","16","0","1","1"
"1784","7","1.15","5.1","15","150","true","17","0","2","8"
"1785","7","1.15","5.1","15","150","true","17","0","2","8"
"1783","7","1.15","5.1","15","150","true","17","0","2","3"
"1787","7","1.15","5.1","15","150","true","16","0","1","1"
"1786","7","1.15","5.1","15","150","true","21","0","6","18"
"1788","7","1.15","5.1","15","150","true","17","0","2","4"
"1789","7","1.15","5.1","15","150","true","16","0","1","5"
"1791","7","1.15","5.1","15","150","true","17","0","3","11"
"1790","7","1.15","5.1","15","150","true","19","0","5","11"
"1792","7","1.15","5.1","15","150","true","16","0","1","10"
"1794","7","1.15","5.1","15","150","true","18","0","4","14"
"1795","7","1.15","5.1","15","150","true","16","0","1","4"
"1793","7","1.15","5.1","15","150","true","16","0","1","7"
"1796","7","1.15","5.1","15","150","true","15","1","1","6"
"1797","7","1.15","5.1","15","150","true","16","0","1","6"
"1798","7","1.15","5.1","15","150","true","16","0","1","5"
"1799","7","1.15","5.1","15","150","true","22","0","8","21"
"1800","7","1.15","5.1","15","150","true","19","0","7","26"
"1802","7","1.15","5.4","15","150","true","16","0","1","4"
"1801","7","1.15","5.4","15","150","true","17","0","2","12"
"1804","7","1.15","5.4","15","150","true","17","0","2","8"
"1803","7","1.15","5.4","15","150","true","16","0","1","2"
"1805","7","1.15","5.4","15","150","true","18","0","3","12"
"1806","7","1.15","5.4","15","150","true","16","0","1","4"
"1807","7","1.15","5.4","15","150","true","16","0","1","3"
"1810","7","1.15","5.4","15","150","true","17","0","2","9"
"1811","7","1.15","5.4","15","150","true","16","0","1","4"
"1808","7","1.15","5.4","15","150","true","16","0","1","2"
"1809","7","1.15","5.4","15","150","true","18","0","4","13"
"1813","7","1.15","5.4","15","150","true","16","0","1","8"
"1814","7","1.15","5.4","15","150","true","16","0","1","5"
"1812","7","1.15","5.4","15","150","true","16","0","1","2"
"1815","7","1.15","5.4","15","150","true","16","0","1","9"
"1816","7","1.15","5.4","15","150","true","17","0","2","7"
"1817","7","1.15","5.4","15","150","true","18","0","3","16"
"1818","7","1.15","5.4","15","150","true","16","0","1","4"
"1820","7","1.15","5.4","15","150","true","18","0","3","16"
"1819","7","1.15","5.4","15","150","true","16","0","1","4"
"1824","7","1.15","5.4","15","150","true","16","1","2","8"
"1821","7","1.15","5.4","15","150","true","20","0","6","19"
"1825","7","1.15","5.4","15","150","true","16","0","1","6"
"1822","7","1.15","5.4","15","150","true","15","1","1","4"
"1823","7","1.15","5.4","15","150","true","19","0","5","19"
"1827","7","1.15","5.4","15","150","true","17","0","2","11"
"1828","7","1.15","5.4","15","150","true","16","0","1","9"
"1826","7","1.15","5.4","15","150","true","16","0","1","2"
"1829","7","1.15","5.4","15","150","true","16","0","1","6"
"1830","7","1.15","5.4","15","150","true","16","0","1","3"
"1831","7","1.15","5.4","15","150","true","15","1","1","4"
"1834","7","1.15","5.4","15","150","true","15","1","1","7"
"1835","7","1.15","5.4","15","150","true","16","0","1","1"
"1833","7","1.15","5.4","15","150","true","18","0","3","10"
"1836","7","1.15","5.4","15","150","true","16","0","1","6"
"1832","7","1.15","5.4","15","150","true","18","0","3","14"
"1837","7","1.15","5.4","15","150","true","16","0","1","6"
"1838","7","1.15","5.4","15","150","true","16","0","1","4"
"1839","7","1.15","5.4","15","150","true","16","0","1","4"
"1841","7","1.15","5.4","15","150","true","16","0","1","6"
"1842","7","1.15","5.4","15","150","true","17","0","2","10"
"1840","7","1.15","5.4","15","150","true","16","0","1","5"
"1843","7","1.15","5.4","15","150","true","16","0","1","6"
"1844","7","1.15","5.4","15","150","true","16","0","1","3"
"1845","7","1.15","5.4","15","150","true","18","0","3","17"
"1847","7","1.15","5.4","15","150","true","17","0","3","8"
"1846","7","1.15","5.4","15","150","true","16","0","1","4"
"1848","7","1.15","5.4","15","150","true","16","0","1","5"
"1850","7","1.15","5.4","15","150","true","15","1","1","9"
"1849","7","1.15","5.4","15","150","true","16","0","1","11"
"1851","7","1.15","5.4","15","150","true","16","0","1","6"
"1853","7","1.15","5.4","15","150","true","17","0","2","6"
"1854","7","1.15","5.4","15","150","true","15","1","1","5"
"1858","7","1.15","5.4","15","150","true","16","0","1","5"
"1856","7","1.15","5.4","15","150","true","19","0","5","17"
"1855","7","1.15","5.4","15","150","true","16","0","1","7"
"1857","7","1.15","5.4","15","150","true","18","0","4","12"
"1852","7","1.15","5.4","15","150","true","18","0","3","15"
"1859","7","1.15","5.4","15","150","true","16","0","1","2"
"1860","7","1.15","5.4","15","150","true","18","0","3","7"
"1861","7","1.15","5.4","15","150","true","17","0","2","12"
"1862","7","1.15","5.4","15","150","true","16","0","1","7"
"1863","7","1.15","5.4","15","150","true","18","0","3","14"
"1864","7","1.15","5.4","15","150","true","19","0","5","14"
"1865","7","1.15","5.4","15","150","true","19","0","5","20"
"1866","7","1.15","5.4","15","150","true","16","0","1","4"
"1867","7","1.15","5.4","15","150","true","16","0","1","4"
"1871","7","1.15","5.4","15","150","true","16","0","1","4"
"1868","7","1.15","5.4","15","150","true","17","0","2","8"
"1870","7","1.15","5.4","15","150","true","17","0","2","15"
"1869","7","1.15","5.4","15","150","true","17","0","2","9"
"1872","7","1.15","5.4","15","150","true","17","0","2","7"
"1873","7","1.15","5.4","15","150","true","16","0","1","0"
"1875","7","1.15","5.4","15","150","true","17","0","2","8"
"1878","7","1.15","5.4","15","150","true","16","0","1","5"
"1876","7","1.15","5.4","15","150","true","17","0","2","8"
"1877","7","1.15","5.4","15","150","true","16","0","1","2"
"1874","7","1.15","5.4","15","150","true","17","0","2","8"
"1880","7","1.15","5.4","15","150","true","16","0","1","2"
"1881","7","1.15","5.4","15","150","true","15","1","1","5"
"1879","7","1.15","5.4","15","150","true","16","0","1","3"
"1885","7","1.15","5.4","15","150","true","16","0","1","5"
"1882","7","1.15","5.4","15","150","true","17","0","2","7"
"1883","7","1.15","5.4","15","150","true","16","0","1","0"
"1884","7","1.15","5.4","15","150","true","17","0","2","5"
"1887","7","1.15","5.4","15","150","true","17","0","2","8"
"1886","7","1.15","5.4","15","150","true","16","0","1","6"
"1888","7","1.15","5.4","15","150","true","16","0","1","5"
"1889","7","1.15","5.4","15","150","true","16","0","1","7"
"1890","7","1.15","5.4","15","150","true","17","0","2","10"
"1892","7","1.15","5.4","15","150","true","16","0","1","4"
"1891","7","1.15","5.4","15","150","true","18","0","3","11"
"1893","7","1.15","5.4","15","150","true","18","0","5","15"
"1894","7","1.15","5.4","15","150","true","16","0","1","4"
"1895","7","1.15","5.4","15","150","true","16","0","1","4"
"1896","7","1.15","5.4","15","150","true","16","0","1","4"
"1897","7","1.15","5.4","15","150","true","15","1","1","4"
"1900","7","1.15","5.4","15","150","true","17","0","2","6"
"1901","7","1.15","5.7","15","150","true","16","0","1","4"
"1902","7","1.15","5.7","15","150","true","17","0","3","8"
"1899","7","1.15","5.4","15","150","true","16","0","1","4"
"1898","7","1.15","5.4","15","150","true","17","0","2","7"
"1904","7","1.15","5.7","15","150","true","16","0","1","9"
"1905","7","1.15","5.7","15","150","true","16","0","1","2"
"1903","7","1.15","5.7","15","150","true","16","0","1","5"
"1909","7","1.15","5.7","15","150","true","16","0","1","6"
"1910","7","1.15","5.7","15","150","true","16","0","1","2"
"1907","7","1.15","5.7","15","150","true","16","0","1","5"
"1908","7","1.15","5.7","15","150","true","16","0","1","1"
"1906","7","1.15","5.7","15","150","true","16","0","1","4"
"1911","7","1.15","5.7","15","150","true","16","0","1","8"
"1912","7","1.15","5.7","15","150","true","18","0","4","19"
"1913","7","1.15","5.7","15","150","true","16","0","1","5"
"1915","7","1.15","5.7","15","150","true","16","0","1","0"
"1914","7","1.15","5.7","15","150","true","16","0","1","4"
"1918","7","1.15","5.7","15","150","true","16","0","1","5"
"1916","7","1.15","5.7","15","150","true","16","0","1","4"
"1917","7","1.15","5.7","15","150","true","16","0","1","8"
"1919","7","1.15","5.7","15","150","true","17","0","2","4"
"1920","7","1.15","5.7","15","150","true","16","0","1","8"
"1922","7","1.15","5.7","15","150","true","16","0","1","4"
"1926","7","1.15","5.7","15","150","true","16","0","1","4"
"1923","7","1.15","5.7","15","150","true","16","0","1","5"
"1927","7","1.15","5.7","15","150","true","16","0","1","4"
"1924","7","1.15","5.7","15","150","true","16","0","1","8"
"1925","7","1.15","5.7","15","150","true","16","0","1","3"
"1921","7","1.15","5.7","15","150","true","16","0","1","7"
"1928","7","1.15","5.7","15","150","true","16","0","1","3"
"1929","7","1.15","5.7","15","150","true","16","0","1","3"
"1930","7","1.15","5.7","15","150","true","16","0","1","3"
"1932","7","1.15","5.7","15","150","true","16","0","1","2"
"1933","7","1.15","5.7","15","150","true","16","0","1","4"
"1931","7","1.15","5.7","15","150","true","17","0","2","13"
"1934","7","1.15","5.7","15","150","true","16","0","1","6"
"1936","7","1.15","5.7","15","150","true","16","0","1","3"
"1935","7","1.15","5.7","15","150","true","16","0","1","3"
"1938","7","1.15","5.7","15","150","true","16","0","1","3"
"1937","7","1.15","5.7","15","150","true","16","0","1","1"
"1939","7","1.15","5.7","15","150","true","16","0","1","3"
"1941","7","1.15","5.7","15","150","true","16","0","1","2"
"1940","7","1.15","5.7","15","150","true","16","0","1","2"
"1942","7","1.15","5.7","15","150","true","16","0","1","6"
"1943","7","1.15","5.7","15","150","true","16","0","1","2"
"1944","7","1.15","5.7","15","150","true","16","0","1","3"
"1945","7","1.15","5.7","15","150","true","16","0","1","8"
"1948","7","1.15","5.7","15","150","true","17","0","2","6"
"1946","7","1.15","5.7","15","150","true","16","0","1","7"
"1947","7","1.15","5.7","15","150","true","16","0","1","8"
"1950","7","1.15","5.7","15","150","true","17","0","2","10"
"1949","7","1.15","5.7","15","150","true","16","0","1","4"
"1951","7","1.15","5.7","15","150","true","17","0","2","5"
"1954","7","1.15","5.7","15","150","true","16","0","1","6"
"1955","7","1.15","5.7","15","150","true","16","0","1","4"
"1956","7","1.15","5.7","15","150","true","16","0","1","4"
"1953","7","1.15","5.7","15","150","true","16","0","1","6"
"1952","7","1.15","5.7","15","150","true","16","0","1","3"
"1957","7","1.15","5.7","15","150","true","16","0","1","4"
"1959","7","1.15","5.7","15","150","true","16","0","1","4"
"1958","7","1.15","5.7","15","150","true","16","0","1","6"
"1961","7","1.15","5.7","15","150","true","16","0","1","2"
"1962","7","1.15","5.7","15","150","true","16","0","1","2"
"1960","7","1.15","5.7","15","150","true","17","0","3","10"
"1963","7","1.15","5.7","15","150","true","17","0","2","12"
"1964","7","1.15","5.7","15","150","true","15","1","1","9"
"1965","7","1.15","5.7","15","150","true","16","0","1","5"
"1966","7","1.15","5.7","15","150","true","16","0","1","3"
"1969","7","1.15","5.7","15","150","true","16","0","1","4"
"1967","7","1.15","5.7","15","150","true","16","0","1","5"
"1968","7","1.15","5.7","15","150","true","17","0","2","6"
"1970","7","1.15","5.7","15","150","true","16","0","1","6"
"1971","7","1.15","5.7","15","150","true","17","0","2","7"
"1972","7","1.15","5.7","15","150","true","16","0","1","10"
"1974","7","1.15","5.7","15","150","true","16","0","1","4"
"1973","7","1.15","5.7","15","150","true","17","0","2","9"
"1975","7","1.15","5.7","15","150","true","16","0","1","9"
"1977","7","1.15","5.7","15","150","true","16","0","1","4"
"1976","7","1.15","5.7","15","150","true","16","0","1","7"
"1978","7","1.15","5.7","15","150","true","16","0","1","10"
"1979","7","1.15","5.7","15","150","true","16","0","1","3"
"1981","7","1.15","5.7","15","150","true","16","0","1","5"
"1982","7","1.15","5.7","15","150","true","17","0","3","15"
"1980","7","1.15","5.7","15","150","true","17","0","2","9"
"1983","7","1.15","5.7","15","150","true","16","0","1","7"
"1984","7","1.15","5.7","15","150","true","16","0","1","3"
"1985","7","1.15","5.7","15","150","true","16","0","1","9"
"1986","7","1.15","5.7","15","150","true","19","0","5","20"
"1987","7","1.15","5.7","15","150","true","16","0","1","4"
"1989","7","1.15","5.7","15","150","true","16","0","1","3"
"1988","7","1.15","5.7","15","150","true","16","0","1","11"
"1991","7","1.15","5.7","15","150","true","16","0","1","5"
"1994","7","1.15","5.7","15","150","true","16","0","1","5"
"1993","7","1.15","5.7","15","150","true","16","0","1","6"
"1992","7","1.15","5.7","15","150","true","16","0","1","7"
"1995","7","1.15","5.7","15","150","true","17","0","2","4"
"1990","7","1.15","5.7","15","150","true","16","0","1","3"
"1996","7","1.15","5.7","15","150","true","16","0","1","4"
"1997","7","1.15","5.7","15","150","true","16","0","1","4"
"1998","7","1.15","5.7","15","150","true","16","0","1","4"
"1999","7","1.15","5.7","15","150","true","16","0","1","1"
"2001","7","1.15","6","15","150","true","16","0","1","3"
"2002","7","1.15","6","15","150","true","16","0","1","10"
"2000","7","1.15","5.7","15","150","true","18","0","4","18"
"2005","7","1.15","6","15","150","true","15","1","1","8"
"2004","7","1.15","6","15","150","true","16","0","1","4"
"2003","7","1.15","6","15","150","true","17","0","2","8"
"2006","7","1.15","6","15","150","true","16","0","1","7"
"2008","7","1.15","6","15","150","true","16","0","1","5"
"2007","7","1.15","6","15","150","true","16","0","1","5"
"2011","7","1.15","6","15","150","true","16","0","1","6"
"2009","7","1.15","6","15","150","true","16","0","1","9"
"2012","7","1.15","6","15","150","true","16","0","1","1"
"2010","7","1.15","6","15","150","true","16","0","1","5"
"2013","7","1.15","6","15","150","true","16","0","1","5"
"2014","7","1.15","6","15","150","true","16","0","1","5"
"2015","7","1.15","6","15","150","true","16","0","1","3"
"2016","7","1.15","6","15","150","true","16","0","1","3"
"2017","7","1.15","6","15","150","true","16","0","1","7"
"2018","7","1.15","6","15","150","true","16","0","1","7"
"2019","7","1.15","6","15","150","true","16","0","1","4"
"2020","7","1.15","6","15","150","true","16","0","1","6"
"2021","7","1.15","6","15","150","true","16","0","1","8"
"2023","7","1.15","6","15","150","true","16","0","1","4"
"2022","7","1.15","6","15","150","true","16","0","1","3"
"2024","7","1.15","6","15","150","true","16","0","1","4"
"2025","7","1.15","6","15","150","true","16","0","1","6"
"2026","7","1.15","6","15","150","true","16","0","1","4"
"2027","7","1.15","6","15","150","true","16","0","1","2"
"2028","7","1.15","6","15","150","true","16","0","1","4"
"2031","7","1.15","6","15","150","true","16","0","1","5"
"2030","7","1.15","6","15","150","true","16","0","1","6"
"2029","7","1.15","6","15","150","true","16","0","1","6"
"2032","7","1.15","6","15","150","true","16","0","1","1"
"2034","7","1.15","6","15","150","true","16","0","1","2"
"2035","7","1.15","6","15","150","true","16","0","1","4"
"2033","7","1.15","6","15","150","true","16","0","1","4"
"2037","7","1.15","6","15","150","true","16","0","1","3"
"2038","7","1.15","6","15","150","true","16","0","1","3"
"2036","7","1.15","6","15","150","true","16","0","1","7"
"2040","7","1.15","6","15","150","true","16","0","1","5"
"2039","7","1.15","6","15","150","true","16","0","1","5"
"2041","7","1.15","6","15","150","true","16","0","1","5"
"2043","7","1.15","6","15","150","true","16","0","1","5"
"2042","7","1.15","6","15","150","true","16","0","1","7"
"2045","7","1.15","6","15","150","true","16","0","1","8"
"2044","7","1.15","6","15","150","true","16","0","1","7"
"2046","7","1.15","6","15","150","true","16","0","1","2"
"2047","7","1.15","6","15","150","true","16","0","1","3"
"2048","7","1.15","6","15","150","true","16","0","1","4"
"2049","7","1.15","6","15","150","true","16","0","1","11"
"2050","7","1.15","6","15","150","true","16","0","1","4"
"2051","7","1.15","6","15","150","true","16","0","1","3"
"2052","7","1.15","6","15","150","true","16","0","1","4"
"2054","7","1.15","6","15","150","true","16","0","1","4"
"2053","7","1.15","6","15","150","true","16","0","1","10"
"2055","7","1.15","6","15","150","true","16","0","1","4"
"2057","7","1.15","6","15","150","true","16","0","1","6"
"2058","7","1.15","6","15","150","true","16","0","1","4"
"2056","7","1.15","6","15","150","true","16","0","1","2"
"2059","7","1.15","6","15","150","true","16","0","1","3"
"2060","7","1.15","6","15","150","true","16","0","1","4"
"2063","7","1.15","6","15","150","true","16","0","1","8"
"2061","7","1.15","6","15","150","true","16","0","1","9"
"2062","7","1.15","6","15","150","true","16","0","1","3"
"2064","7","1.15","6","15","150","true","16","0","1","2"
"2065","7","1.15","6","15","150","true","16","0","1","3"
"2067","7","1.15","6","15","150","true","16","0","1","4"
"2066","7","1.15","6","15","150","true","16","0","1","3"
"2068","7","1.15","6","15","150","true","16","0","1","7"
"2069","7","1.15","6","15","150","true","16","0","1","5"
"2070","7","1.15","6","15","150","true","16","0","1","5"
"2071","7","1.15","6","15","150","true","15","1","1","2"
"2073","7","1.15","6","15","150","true","17","0","2","15"
"2072","7","1.15","6","15","150","true","16","0","1","5"
"2076","7","1.15","6","15","150","true","16","0","1","3"
"2074","7","1.15","6","15","150","true","16","0","1","6"
"2077","7","1.15","6","15","150","true","16","0","1","1"
"2075","7","1.15","6","15","150","true","16","0","1","5"
"2079","7","1.15","6","15","150","true","16","0","1","5"
"2078","7","1.15","6","15","150","true","16","0","1","2"
"2080","7","1.15","6","15","150","true","16","0","1","1"
"2083","7","1.15","6","15","150","true","16","0","1","4"
"2082","7","1.15","6","15","150","true","16","0","1","8"
"2081","7","1.15","6","15","150","true","16","0","1","7"
"2084","7","1.15","6","15","150","true","16","0","1","8"
"2086","7","1.15","6","15","150","true","16","0","1","6"
"2087","7","1.15","6","15","150","true","17","0","2","9"
"2085","7","1.15","6","15","150","true","16","0","1","7"
"2088","7","1.15","6","15","150","true","16","0","1","4"
"2090","7","1.15","6","15","150","true","16","0","1","8"
"2092","7","1.15","6","15","150","true","16","0","1","2"
"2089","7","1.15","6","15","150","true","16","0","1","5"
"2091","7","1.15","6","15","150","true","16","0","1","4"
"2093","7","1.15","6","15","150","true","16","0","1","6"
"2094","7","1.15","6","15","150","true","16","0","1","2"
"2096","7","1.15","6","15","150","true","16","0","1","6"
"2095","7","1.15","6","15","150","true","17","0","2","10"
"2100","7","1.15","6","15","150","true","16","0","1","4"
"2099","7","1.15","6","15","150","true","16","0","1","6"
"2098","7","1.15","6","15","150","true","16","0","1","7"
"2097","7","1.15","6","15","150","true","16","0","1","2"
"2101","7","1.15","6.3","15","150","true","16","0","1","5"
"2102","7","1.15","6.3","15","150","true","16","0","1","6"
"2103","7","1.15","6.3","15","150","true","16","0","1","5"
"2104","7","1.15","6.3","15","150","true","16","0","1","4"
"2105","7","1.15","6.3","15","150","true","16","0","1","5"
"2108","7","1.15","6.3","15","150","true","15","1","1","4"
"2106","7","1.15","6.3","15","150","true","16","0","1","6"
"2107","7","1.15","6.3","15","150","true","16","0","1","6"
"2109","7","1.15","6.3","15","150","true","16","0","1","4"
"2110","7","1.15","6.3","15","150","true","16","0","1","9"
"2111","7","1.15","6.3","15","150","true","16","0","1","5"
"2112","7","1.15","6.3","15","150","true","16","0","1","1"
"2114","7","1.15","6.3","15","150","true","16","0","1","6"
"2115","7","1.15","6.3","15","150","true","16","0","1","10"
"2113","7","1.15","6.3","15","150","true","16","0","1","5"
"2116","7","1.15","6.3","15","150","true","16","0","1","4"
"2117","7","1.15","6.3","15","150","true","16","0","1","4"
"2119","7","1.15","6.3","15","150","true","16","0","1","4"
"2118","7","1.15","6.3","15","150","true","16","0","1","7"
"2120","7","1.15","6.3","15","150","true","16","0","1","5"
"2122","7","1.15","6.3","15","150","true","16","0","1","5"
"2121","7","1.15","6.3","15","150","true","16","0","1","5"
"2123","7","1.15","6.3","15","150","true","16","0","1","4"
"2124","7","1.15","6.3","15","150","true","16","0","1","3"
"2125","7","1.15","6.3","15","150","true","16","0","1","4"
"2126","7","1.15","6.3","15","150","true","16","0","1","5"
"2127","7","1.15","6.3","15","150","true","16","0","1","6"
"2129","7","1.15","6.3","15","150","true","16","0","1","2"
"2131","7","1.15","6.3","15","150","true","16","0","1","7"
"2130","7","1.15","6.3","15","150","true","16","0","1","7"
"2128","7","1.15","6.3","15","150","true","16","0","1","5"
"2132","7","1.15","6.3","15","150","true","16","0","1","3"
"2133","7","1.15","6.3","15","150","true","16","0","1","5"
"2134","7","1.15","6.3","15","150","true","16","0","1","2"
"2136","7","1.15","6.3","15","150","true","16","0","1","4"
"2135","7","1.15","6.3","15","150","true","16","0","1","5"
"2137","7","1.15","6.3","15","150","true","16","0","1","7"
"2140","7","1.15","6.3","15","150","true","16","0","1","6"
"2138","7","1.15","6.3","15","150","true","16","0","1","3"
"2139","7","1.15","6.3","15","150","true","16","0","1","4"
"2142","7","1.15","6.3","15","150","true","16","0","1","6"
"2141","7","1.15","6.3","15","150","true","16","0","1","8"
"2143","7","1.15","6.3","15","150","true","15","1","1","6"
"2146","7","1.15","6.3","15","150","true","16","0","1","2"
"2147","7","1.15","6.3","15","150","true","16","0","1","8"
"2144","7","1.15","6.3","15","150","true","16","0","1","5"
"2145","7","1.15","6.3","15","150","true","16","0","1","8"
"2148","7","1.15","6.3","15","150","true","16","0","1","2"
"2149","7","1.15","6.3","15","150","true","16","0","1","11"
"2150","7","1.15","6.3","15","150","true","16","0","1","3"
"2151","7","1.15","6.3","15","150","true","16","0","1","12"
"2152","7","1.15","6.3","15","150","true","16","0","1","4"
"2155","7","1.15","6.3","15","150","true","16","0","1","8"
"2153","7","1.15","6.3","15","150","true","16","0","1","4"
"2154","7","1.15","6.3","15","150","true","16","0","1","6"
"2157","7","1.15","6.3","15","150","true","16","0","1","2"
